id,name,state,district,type,totalParcels,acquiredParcels,compensationPaid,legalCases,approvalDays,complexity,latitude,longitude,landowners,compensationBudgetCr,approvalsPending,clearanceStatus,expectedCompletion,agency,pendingParcels,progress,syntheticDelayDays,syntheticDelayedOver90Days,source
SYN-001632,Synthetic acquisition 1632,Synthetic region,Synthetic district,Power,1228,445,50.25,14,138,2,0.0,0.0,,502.68,8,,,,,,122,1,"Synthetic — simulated, not government data"
SYN-001633,Synthetic acquisition 1633,Synthetic region,Synthetic district,Road infrastructure,1079,1058,100.0,3,176,5,0.0,0.0,,280.85,0,,,,,,71,0,"Synthetic — simulated, not government data"
SYN-001634,Synthetic acquisition 1634,Synthetic region,Synthetic district,Railway,2906,970,9.29,18,91,2,0.0,0.0,3354,1928.06,5,,,,,,168,1,"Synthetic — simulated, not government data"
SYN-001635,Synthetic acquisition 1635,Synthetic region,Synthetic district,Industrial,3561,2881,59.24,6,146,2,0.0,0.0,4880,1803.03,7,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-001636,Synthetic acquisition 1636,Synthetic region,Synthetic district,Highway,1833,1396,82.63,3,126,4,0.0,0.0,2276,,4,,,,,,101,1,"Synthetic — simulated, not government data"
SYN-001637,Synthetic acquisition 1637,Synthetic region,Synthetic district,Industrial,1760,958,34.78,9,174,2,0.0,0.0,4860,843.43,2,,,,,,139,1,"Synthetic — simulated, not government data"
SYN-001638,Synthetic acquisition 1638,Synthetic region,Synthetic district,Power,804,689,87.77,3,144,5,0.0,0.0,898,388.04,3,,,,,,61,0,"Synthetic — simulated, not government data"
SYN-001639,Synthetic acquisition 1639,Synthetic region,Synthetic district,Railway,2696,1236,51.57,4,33,5,0.0,0.0,7180,904.2,3,,,,,,118,1,"Synthetic — simulated, not government data"
SYN-001640,Synthetic acquisition 1640,Synthetic region,Synthetic district,Highway,4522,2042,93.15,11,111,3,0.0,0.0,12271,701.19,7,,,,,,102,1,"Synthetic — simulated, not government data"
SYN-001641,Synthetic acquisition 1641,Synthetic region,Synthetic district,Road infrastructure,2155,1287,59.16,7,18,4,0.0,0.0,5703,951.54,4,,,,,,66,0,"Synthetic — simulated, not government data"
SYN-001642,Synthetic acquisition 1642,Synthetic region,Synthetic district,Industrial,2904,942,29.58,10,136,5,0.0,0.0,3116,2328.09,2,,,,,,130,1,"Synthetic — simulated, not government data"
SYN-001643,Synthetic acquisition 1643,Synthetic region,Synthetic district,Railway,1143,1003,82.71,5,101,2,0.0,0.0,1991,254.03,,,,,,,56,0,"Synthetic — simulated, not government data"
SYN-001644,Synthetic acquisition 1644,Synthetic region,Synthetic district,Railway,2758,2336,65.53,7,148,2,0.0,0.0,4604,1278.05,4,,,,,,87,0,"Synthetic — simulated, not government data"
SYN-001645,Synthetic acquisition 1645,Synthetic region,Synthetic district,Railway,449,122,38.09,12,163,2,0.0,0.0,611,200.49,8,,,,,,152,1,"Synthetic — simulated, not government data"
SYN-001646,Synthetic acquisition 1646,Synthetic region,Synthetic district,Railway,4029,1991,29.28,10,60,2,0.0,0.0,5478,2788.9,3,,,,,,118,1,"Synthetic — simulated, not government data"
SYN-001647,Synthetic acquisition 1647,Synthetic region,Synthetic district,Highway,929,704,44.75,3,143,5,0.0,0.0,,142.87,7,,,,,,98,1,"Synthetic — simulated, not government data"
SYN-001648,Synthetic acquisition 1648,Synthetic region,Synthetic district,Highway,4369,2100,32.78,9,110,2,0.0,0.0,8047,3151.35,3,,,,,,136,1,"Synthetic — simulated, not government data"
SYN-001649,Synthetic acquisition 1649,Synthetic region,Synthetic district,Irrigation,1579,656,36.1,5,4,5,0.0,0.0,2955,487.46,1,,,,,,89,0,"Synthetic — simulated, not government data"
SYN-001650,Synthetic acquisition 1650,Synthetic region,Synthetic district,Industrial,3284,2256,94.94,7,81,1,0.0,0.0,5587,2694.26,0,,,,,,84,0,"Synthetic — simulated, not government data"
SYN-001651,Synthetic acquisition 1651,Synthetic region,Synthetic district,Railway,466,459,96.87,2,133,1,0.0,0.0,1090,322.25,8,,,,,,74,0,"Synthetic — simulated, not government data"
SYN-001652,Synthetic acquisition 1652,Synthetic region,Synthetic district,Industrial,785,110,44.87,13,65,1,0.0,0.0,2083,,6,,,,,,136,1,"Synthetic — simulated, not government data"
SYN-001653,Synthetic acquisition 1653,Synthetic region,Synthetic district,Power,2524,2336,73.51,6,11,2,0.0,0.0,,1423.73,1,,,,,,28,0,"Synthetic — simulated, not government data"
SYN-001654,Synthetic acquisition 1654,Synthetic region,Synthetic district,Highway,3107,1314,74.32,9,133,5,0.0,0.0,8010,2109.29,7,,,,,,139,1,"Synthetic — simulated, not government data"
SYN-001655,Synthetic acquisition 1655,Synthetic region,Synthetic district,Road infrastructure,3008,1882,81.72,9,70,3,0.0,0.0,8015,977.93,1,,,,,,65,0,"Synthetic — simulated, not government data"
SYN-001656,Synthetic acquisition 1656,Synthetic region,Synthetic district,Road infrastructure,4393,2824,31.38,4,157,3,0.0,0.0,7965,,2,,,,,,128,1,"Synthetic — simulated, not government data"
SYN-001657,Synthetic acquisition 1657,Synthetic region,Synthetic district,Industrial,3513,3111,86.71,5,112,2,0.0,0.0,5085,2163.15,7,,,,,,92,1,"Synthetic — simulated, not government data"
SYN-001658,Synthetic acquisition 1658,Synthetic region,Synthetic district,Highway,4739,1368,34.8,14,80,3,0.0,0.0,9346,3809.07,8,,,,,,141,1,"Synthetic — simulated, not government data"
SYN-001659,Synthetic acquisition 1659,Synthetic region,Synthetic district,Railway,146,40,11.67,8,167,3,0.0,0.0,325,66.76,5,,,,,,136,1,"Synthetic — simulated, not government data"
SYN-001660,Synthetic acquisition 1660,Synthetic region,Synthetic district,Industrial,4180,2689,57.23,5,7,5,0.0,0.0,6218,3671.79,7,,,,,,67,0,"Synthetic — simulated, not government data"
SYN-001661,Synthetic acquisition 1661,Synthetic region,Synthetic district,Industrial,2337,1395,49.99,12,132,4,0.0,0.0,4358,1600.27,0,,,,,,115,1,"Synthetic — simulated, not government data"
SYN-001662,Synthetic acquisition 1662,Synthetic region,Synthetic district,Railway,541,94,13.01,13,81,3,0.0,0.0,,103.18,1,,,,,,177,1,"Synthetic — simulated, not government data"
SYN-001663,Synthetic acquisition 1663,Synthetic region,Synthetic district,Irrigation,4515,474,19.16,18,159,5,0.0,0.0,10997,1344.85,3,,,,,,191,1,"Synthetic — simulated, not government data"
SYN-001664,Synthetic acquisition 1664,Synthetic region,Synthetic district,Power,1745,308,44.61,20,154,3,0.0,0.0,,693.74,7,,,,,,145,1,"Synthetic — simulated, not government data"
SYN-001665,Synthetic acquisition 1665,Synthetic region,Synthetic district,Industrial,2662,1408,46.99,12,133,4,0.0,0.0,2758,560.7,,,,,,,155,1,"Synthetic — simulated, not government data"
SYN-001666,Synthetic acquisition 1666,Synthetic region,Synthetic district,Highway,3058,2207,100.0,3,81,5,0.0,0.0,7005,1261.01,6,,,,,,45,0,"Synthetic — simulated, not government data"
SYN-001667,Synthetic acquisition 1667,Synthetic region,Synthetic district,Irrigation,4327,2982,56.06,6,178,4,0.0,0.0,,2674.79,7,,,,,,123,1,"Synthetic — simulated, not government data"
SYN-001668,Synthetic acquisition 1668,Synthetic region,Synthetic district,Road infrastructure,4174,3383,100.0,6,111,1,0.0,0.0,,891.65,8,,,,,,74,0,"Synthetic — simulated, not government data"
SYN-001669,Synthetic acquisition 1669,Synthetic region,Synthetic district,Power,4817,1265,39.9,8,67,5,0.0,0.0,13427,1615.03,0,,,,,,116,1,"Synthetic — simulated, not government data"
SYN-001670,Synthetic acquisition 1670,Synthetic region,Synthetic district,Railway,3794,2410,24.85,8,145,5,0.0,0.0,8354,3211.09,7,,,,,,146,1,"Synthetic — simulated, not government data"
SYN-001671,Synthetic acquisition 1671,Synthetic region,Synthetic district,Industrial,1053,587,56.21,3,108,2,0.0,0.0,,789.96,8,,,,,,117,1,"Synthetic — simulated, not government data"
SYN-001672,Synthetic acquisition 1672,Synthetic region,Synthetic district,Irrigation,111,49,61.95,10,160,3,0.0,0.0,193,46.43,3,,,,,,113,1,"Synthetic — simulated, not government data"
SYN-001673,Synthetic acquisition 1673,Synthetic region,Synthetic district,Power,2889,726,90.87,15,172,3,0.0,0.0,3547,569.11,2,,,,,,149,1,"Synthetic — simulated, not government data"
SYN-001674,Synthetic acquisition 1674,Synthetic region,Synthetic district,Highway,3324,1706,59.53,7,90,5,0.0,0.0,9000,1188.69,2,,,,,,103,1,"Synthetic — simulated, not government data"
SYN-001675,Synthetic acquisition 1675,Synthetic region,Synthetic district,Highway,2265,1149,56.18,15,179,1,0.0,0.0,3862,1211.51,1,,,,,,117,1,"Synthetic — simulated, not government data"
SYN-001676,Synthetic acquisition 1676,Synthetic region,Synthetic district,Road infrastructure,2492,553,6.28,8,129,2,0.0,0.0,4450,867.23,0,,,,,,126,1,"Synthetic — simulated, not government data"
SYN-001677,Synthetic acquisition 1677,Synthetic region,Synthetic district,Power,4553,597,0.0,17,170,1,0.0,0.0,6948,504.08,3,,,,,,207,1,"Synthetic — simulated, not government data"
SYN-001678,Synthetic acquisition 1678,Synthetic region,Synthetic district,Railway,1414,849,100.0,8,127,1,0.0,0.0,3053,668.06,2,,,,,,118,1,"Synthetic — simulated, not government data"
SYN-001679,Synthetic acquisition 1679,Synthetic region,Synthetic district,Industrial,3983,1674,18.51,12,127,1,0.0,0.0,6287,,5,,,,,,109,1,"Synthetic — simulated, not government data"
SYN-001680,Synthetic acquisition 1680,Synthetic region,Synthetic district,Road infrastructure,1834,1118,76.31,8,110,1,0.0,0.0,3582,1259.2,3,,,,,,64,0,"Synthetic — simulated, not government data"
SYN-001681,Synthetic acquisition 1681,Synthetic region,Synthetic district,Highway,1217,705,63.15,4,42,3,0.0,0.0,2632,340.76,7,,,,,,74,0,"Synthetic — simulated, not government data"
SYN-001682,Synthetic acquisition 1682,Synthetic region,Synthetic district,Industrial,828,505,5.63,8,53,5,0.0,0.0,1579,588.04,,,,,,,97,1,"Synthetic — simulated, not government data"
SYN-001683,Synthetic acquisition 1683,Synthetic region,Synthetic district,Road infrastructure,796,488,94.5,9,52,4,0.0,0.0,1194,526.0,2,,,,,,82,0,"Synthetic — simulated, not government data"
SYN-001684,Synthetic acquisition 1684,Synthetic region,Synthetic district,Industrial,132,76,64.55,7,165,2,0.0,0.0,186,79.92,8,,,,,,109,1,"Synthetic — simulated, not government data"
SYN-001685,Synthetic acquisition 1685,Synthetic region,Synthetic district,Industrial,4605,3114,49.04,9,172,1,0.0,0.0,9930,2386.11,8,,,,,,129,1,"Synthetic — simulated, not government data"
SYN-001686,Synthetic acquisition 1686,Synthetic region,Synthetic district,Irrigation,3235,1764,51.23,14,164,1,0.0,0.0,8829,979.58,5,,,,,,136,1,"Synthetic — simulated, not government data"
SYN-001687,Synthetic acquisition 1687,Synthetic region,Synthetic district,Power,2036,743,23.38,7,42,1,0.0,0.0,5288,582.17,7,,,,,,129,1,"Synthetic — simulated, not government data"
SYN-001688,Synthetic acquisition 1688,Synthetic region,Synthetic district,Power,1926,329,75.05,13,126,3,0.0,0.0,3219,1483.35,4,,,,,,144,1,"Synthetic — simulated, not government data"
SYN-001689,Synthetic acquisition 1689,Synthetic region,Synthetic district,Road infrastructure,1275,771,26.21,9,69,3,0.0,0.0,3385,,0,,,,,,96,1,"Synthetic — simulated, not government data"
SYN-001690,Synthetic acquisition 1690,Synthetic region,Synthetic district,Road infrastructure,1068,429,6.24,15,53,4,0.0,0.0,1569,424.73,,,,,,,137,1,"Synthetic — simulated, not government data"
SYN-001691,Synthetic acquisition 1691,Synthetic region,Synthetic district,Road infrastructure,4790,2296,28.49,11,55,1,0.0,0.0,5753,918.45,7,,,,,,100,1,"Synthetic — simulated, not government data"
SYN-001692,Synthetic acquisition 1692,Synthetic region,Synthetic district,Highway,3412,2760,88.75,7,174,4,0.0,0.0,6567,501.63,4,,,,,,79,0,"Synthetic — simulated, not government data"
SYN-001693,Synthetic acquisition 1693,Synthetic region,Synthetic district,Highway,648,372,78.84,11,110,3,0.0,0.0,1281,579.87,3,,,,,,92,1,"Synthetic — simulated, not government data"
SYN-001694,Synthetic acquisition 1694,Synthetic region,Synthetic district,Road infrastructure,3518,2767,94.46,5,130,2,0.0,0.0,4462,447.06,0,,,,,,46,0,"Synthetic — simulated, not government data"
SYN-001695,Synthetic acquisition 1695,Synthetic region,Synthetic district,Power,83,49,99.85,6,99,4,0.0,0.0,123,40.43,2,,,,,,74,0,"Synthetic — simulated, not government data"
SYN-001696,Synthetic acquisition 1696,Synthetic region,Synthetic district,Highway,311,188,57.64,9,54,2,0.0,0.0,732,213.41,8,,,,,,94,1,"Synthetic — simulated, not government data"
SYN-001697,Synthetic acquisition 1697,Synthetic region,Synthetic district,Road infrastructure,1578,1014,51.61,9,59,5,0.0,0.0,3699,740.97,6,,,,,,84,0,"Synthetic — simulated, not government data"
SYN-001698,Synthetic acquisition 1698,Synthetic region,Synthetic district,Irrigation,4122,2207,22.65,10,123,5,0.0,0.0,10360,3167.85,2,,,,,,133,1,"Synthetic — simulated, not government data"
SYN-001699,Synthetic acquisition 1699,Synthetic region,Synthetic district,Irrigation,2032,1467,84.19,6,54,2,0.0,0.0,,478.89,,,,,,,73,0,"Synthetic — simulated, not government data"
SYN-001700,Synthetic acquisition 1700,Synthetic region,Synthetic district,Industrial,3090,695,21.59,17,153,4,0.0,0.0,3383,541.06,8,,,,,,160,1,"Synthetic — simulated, not government data"
SYN-001701,Synthetic acquisition 1701,Synthetic region,Synthetic district,Power,142,82,54.86,9,108,3,0.0,0.0,,,8,,,,,,121,1,"Synthetic — simulated, not government data"
SYN-001702,Synthetic acquisition 1702,Synthetic region,Synthetic district,Industrial,696,227,73.55,7,121,2,0.0,0.0,,351.79,3,,,,,,142,1,"Synthetic — simulated, not government data"
SYN-001703,Synthetic acquisition 1703,Synthetic region,Synthetic district,Irrigation,1579,387,0.0,8,79,5,0.0,0.0,2786,241.14,5,,,,,,135,1,"Synthetic — simulated, not government data"
SYN-001704,Synthetic acquisition 1704,Synthetic region,Synthetic district,Industrial,4877,1066,12.02,16,156,1,0.0,0.0,12529,1755.22,2,,,,,,166,1,"Synthetic — simulated, not government data"
SYN-001705,Synthetic acquisition 1705,Synthetic region,Synthetic district,Highway,3537,484,30.84,17,17,3,0.0,0.0,,461.03,,,,,,,136,1,"Synthetic — simulated, not government data"
SYN-001706,Synthetic acquisition 1706,Synthetic region,Synthetic district,Power,4227,3836,100.0,4,55,5,0.0,0.0,8435,2035.34,0,,,,,,47,0,"Synthetic — simulated, not government data"
SYN-001707,Synthetic acquisition 1707,Synthetic region,Synthetic district,Highway,1518,559,47.8,11,87,1,0.0,0.0,,1211.81,3,,,,,,99,1,"Synthetic — simulated, not government data"
SYN-001708,Synthetic acquisition 1708,Synthetic region,Synthetic district,Irrigation,3189,1353,47.59,9,37,1,0.0,0.0,5344,2649.69,8,,,,,,149,1,"Synthetic — simulated, not government data"
SYN-001709,Synthetic acquisition 1709,Synthetic region,Synthetic district,Industrial,4496,2326,68.99,11,32,2,0.0,0.0,4939,1376.92,6,,,,,,87,0,"Synthetic — simulated, not government data"
SYN-001710,Synthetic acquisition 1710,Synthetic region,Synthetic district,Power,2396,2049,75.54,5,119,2,0.0,0.0,6666,272.79,,,,,,,87,0,"Synthetic — simulated, not government data"
SYN-001711,Synthetic acquisition 1711,Synthetic region,Synthetic district,Railway,1942,235,30.29,15,171,2,0.0,0.0,4489,877.01,8,,,,,,201,1,"Synthetic — simulated, not government data"
SYN-001712,Synthetic acquisition 1712,Synthetic region,Synthetic district,Highway,1215,266,32.66,17,79,5,0.0,0.0,,274.31,7,,,,,,138,1,"Synthetic — simulated, not government data"
SYN-001713,Synthetic acquisition 1713,Synthetic region,Synthetic district,Highway,4792,3394,54.63,3,163,4,0.0,0.0,8642,963.4,4,,,,,,97,1,"Synthetic — simulated, not government data"
SYN-001714,Synthetic acquisition 1714,Synthetic region,Synthetic district,Road infrastructure,3609,3214,100.0,3,102,2,0.0,0.0,,2025.8,6,,,,,,71,0,"Synthetic — simulated, not government data"
SYN-001715,Synthetic acquisition 1715,Synthetic region,Synthetic district,Power,1142,599,83.21,7,36,2,0.0,0.0,1911,828.72,0,,,,,,74,0,"Synthetic — simulated, not government data"
SYN-001716,Synthetic acquisition 1716,Synthetic region,Synthetic district,Railway,1139,729,82.6,9,166,1,0.0,0.0,2503,,6,,,,,,120,1,"Synthetic — simulated, not government data"
SYN-001717,Synthetic acquisition 1717,Synthetic region,Synthetic district,Highway,2073,1151,68.81,8,44,1,0.0,0.0,4433,,,,,,,,56,0,"Synthetic — simulated, not government data"
SYN-001718,Synthetic acquisition 1718,Synthetic region,Synthetic district,Railway,468,202,42.91,11,32,3,0.0,0.0,697,184.41,5,,,,,,121,1,"Synthetic — simulated, not government data"
SYN-001719,Synthetic acquisition 1719,Synthetic region,Synthetic district,Railway,3878,1201,88.71,5,99,1,0.0,0.0,8174,2092.07,3,,,,,,79,0,"Synthetic — simulated, not government data"
SYN-001720,Synthetic acquisition 1720,Synthetic region,Synthetic district,Industrial,4980,3444,50.53,7,92,1,0.0,0.0,11546,1800.1,6,,,,,,104,1,"Synthetic — simulated, not government data"
SYN-001721,Synthetic acquisition 1721,Synthetic region,Synthetic district,Irrigation,1150,491,32.89,10,29,4,0.0,0.0,2303,321.72,2,,,,,,117,1,"Synthetic — simulated, not government data"
SYN-001722,Synthetic acquisition 1722,Synthetic region,Synthetic district,Highway,3484,1270,76.04,15,3,4,0.0,0.0,8361,,,,,,,,52,0,"Synthetic — simulated, not government data"
SYN-001723,Synthetic acquisition 1723,Synthetic region,Synthetic district,Road infrastructure,327,32,1.12,21,111,4,0.0,0.0,344,73.78,7,,,,,,171,1,"Synthetic — simulated, not government data"
SYN-001724,Synthetic acquisition 1724,Synthetic region,Synthetic district,Railway,678,43,33.09,18,25,4,0.0,0.0,919,385.9,5,,,,,,181,1,"Synthetic — simulated, not government data"
SYN-001725,Synthetic acquisition 1725,Synthetic region,Synthetic district,Power,965,466,25.5,14,170,2,0.0,0.0,1218,598.53,4,,,,,,135,1,"Synthetic — simulated, not government data"
SYN-001726,Synthetic acquisition 1726,Synthetic region,Synthetic district,Highway,3429,1579,35.3,12,172,1,0.0,0.0,,2934.55,2,,,,,,147,1,"Synthetic — simulated, not government data"
SYN-001727,Synthetic acquisition 1727,Synthetic region,Synthetic district,Highway,1287,857,77.0,9,117,2,0.0,0.0,3405,175.98,7,,,,,,92,1,"Synthetic — simulated, not government data"
SYN-001728,Synthetic acquisition 1728,Synthetic region,Synthetic district,Road infrastructure,1733,1324,37.63,5,179,1,0.0,0.0,3827,176.21,5,,,,,,93,1,"Synthetic — simulated, not government data"
SYN-001729,Synthetic acquisition 1729,Synthetic region,Synthetic district,Highway,89,3,26.22,18,130,1,0.0,0.0,183,22.08,1,,,,,,149,1,"Synthetic — simulated, not government data"
